FIPS Code,State/Area,Year,Month,Civial Population,Total Labor Force,Total Labor Force percent of Pop,Total Employeed Labor force,Total Employed Labor Force Percent,Total Unemployeed Labor Force,Unemployment Rate of Labor Force
49,Utah,2019,01,"2,326,485   ","1,580,516   ",67.9   ,"1,531,292   ",65.8   ,"49,224   ",3.1   
50,Vermont,2019,01,"517,792   ","342,973   ",66.2   ,"333,023   ",64.3   ,"9,950   ",2.9   
51,Virginia,2019,01,"6,654,627   ","4,351,685   ",65.4   ,"4,202,310   ",63.1   ,"149,375   ",3.4   
53,Washington,2019,01,"5,980,884   ","3,860,249   ",64.5   ,"3,655,715   ",61.1   ,"204,534   ",5.3   
54,West Virginia,2019,01,"1,450,847   ","782,264   ",53.9   ,"737,311   ",50.8   ,"44,953   ",5.7   
55,Wisconsin,2019,01,"4,622,871   ","3,083,718   ",66.7   ,"2,970,152   ",64.2   ,"113,566   ",3.7   
56,Wyoming,2019,01,"448,821   ","288,249   ",64.2   ,"276,023   ",61.5   ,"12,226   ",4.2   
01,Alabama,2019,02,"3,855,809   ","2,243,685   ",58.2   ,"2,157,859   ",56.0   ,"85,826   ",3.8   
02,Alaska,2019,02,"545,200   ","345,233   ",63.3   ,"320,946   ",58.9   ,"24,287   ",7.0   
04,Arizona,2019,02,"5,669,475   ","3,510,890   ",61.9   ,"3,345,482   ",59.0   ,"165,408   ",4.7   
05,Arkansas,2019,02,"2,339,205   ","1,356,816   ",58.0   ,"1,301,762   ",55.6   ,"55,054   ",4.1   
06,California,2019,02,"31,063,415   ","19,429,914   ",62.5   ,"18,562,677   ",59.8   ,"867,237   ",4.5   
037,Los Angeles County,2019,02,"8,069,153   ","5,129,311   ",63.6   ,"4,895,412   ",60.7   ,"233,899   ",4.6   
08,Colorado,2019,02,"4,517,542   ","3,117,842   ",69.0   ,"3,015,792   ",66.8   ,"102,050   ",3.3   
09,Connecticut,2019,02,"2,883,352   ","1,894,430   ",65.7   ,"1,812,720   ",62.9   ,"81,710   ",4.3   
10,Delaware,2019,02,"775,268   ","483,342   ",62.3   ,"464,827   ",60.0   ,"18,515   ",3.8   
11,District of Columbia,2019,02,"576,408   ","409,166   ",71.0   ,"384,629   ",66.7   ,"24,537   ",6.0   
12,Florida,2019,02,"17,325,031   ","10,273,434   ",59.3   ,"9,935,531   ",57.3   ,"337,903   ",3.3   
13,Georgia,2019,02,"8,156,055   ","5,107,139   ",62.6   ,"4,913,308   ",60.2   ,"193,831   ",3.8   
15,Hawaii,2019,02,"1,092,139   ","664,846   ",60.9   ,"647,016   ",59.2   ,"17,830   ",2.7   
16,Idaho,2019,02,"1,355,100   ","868,778   ",64.1   ,"836,647   ",61.7   ,"32,131   ",3.7   
17,Illinois,2019,02,"10,007,486   ","6,458,354   ",64.5   ,"6,155,027   ",61.5   ,"303,327   ",4.7   
18,Indiana,2019,02,"5,231,953   ","3,392,383   ",64.8   ,"3,260,212   ",62.3   ,"132,171   ",3.9   
19,Iowa,2019,02,"2,464,278   ","1,717,025   ",69.7   ,"1,663,262   ",67.5   ,"53,763   ",3.1   
20,Kansas,2019,02,"2,226,316   ","1,478,880   ",66.4   ,"1,427,580   ",64.1   ,"51,300   ",3.5   
21,Kentucky,2019,02,"3,489,853   ","2,057,642   ",59.0   ,"1,959,347   ",56.1   ,"98,295   ",4.8   
22,Louisiana,2019,02,"3,578,407   ","2,080,031   ",58.1   ,"1,991,884   ",55.7   ,"88,147   ",4.2   
23,Maine,2019,02,"1,107,798   ","684,088   ",61.8   ,"656,960   ",59.3   ,"27,128   ",4.0   
24,Maryland,2019,02,"4,756,383   ","3,231,432   ",67.9   ,"3,101,719   ",65.2   ,"129,713   ",4.0   
25,Massachusetts,2019,02,"5,626,369   ","3,799,710   ",67.5   ,"3,668,644   ",65.2   ,"131,066   ",3.4   
26,Michigan,2019,02,"7,986,493   ","4,932,764   ",61.8   ,"4,710,120   ",59.0   ,"222,644   ",4.5   
27,Minnesota,2019,02,"4,411,012   ","3,086,374   ",70.0   ,"2,966,256   ",67.2   ,"120,118   ",3.9   
28,Mississippi,2019,02,"2,286,597   ","1,267,685   ",55.4   ,"1,202,167   ",52.6   ,"65,518   ",5.2   
29,Missouri,2019,02,"4,803,361   ","3,064,263   ",63.8   ,"2,949,862   ",61.4   ,"114,401   ",3.7   
30,Montana,2019,02,"847,161   ","526,862   ",62.2   ,"504,628   ",59.6   ,"22,234   ",4.2   
31,Nebraska,2019,02,"1,477,092   ","1,025,913   ",69.5   ,"991,712   ",67.1   ,"34,201   ",3.3   
32,Nevada,2019,02,"2,406,195   ","1,532,073   ",63.7   ,"1,467,615   ",61.0   ,"64,458   ",4.2   
33,New Hampshire,2019,02,"1,117,649   ","768,121   ",68.7   ,"744,770   ",66.6   ,"23,351   ",3.0   
34,New Jersey,2019,02,"7,067,529   ","4,458,702   ",63.1   ,"4,274,921   ",60.5   ,"183,781   ",4.1   
35,New Mexico,2019,02,"1,636,234   ","949,111   ",58.0   ,"900,781   ",55.1   ,"48,330   ",5.1   
36,New York,2019,02,"15,669,799   ","9,542,016   ",60.9   ,"9,108,350   ",58.1   ,"433,666   ",4.5   
51000,New York city,2019,02,"6,745,723   ","4,118,943   ",61.1   ,"3,931,145   ",58.3   ,"187,798   ",4.6   
37,North Carolina,2019,02,"8,203,490   ","5,059,666   ",61.7   ,"4,847,920   ",59.1   ,"211,746   ",4.2   
38,North Dakota,2019,02,"581,525   ","399,102   ",68.6   ,"386,896   ",66.5   ,"12,206   ",3.1   
39,Ohio,2019,02,"9,229,644   ","5,769,567   ",62.5   ,"5,507,024   ",59.7   ,"262,543   ",4.6   
40,Oklahoma,2019,02,"3,021,776   ","1,834,246   ",60.7   ,"1,770,425   ",58.6   ,"63,821   ",3.5   
41,Oregon,2019,02,"3,394,195   ","2,098,128   ",61.8   ,"2,002,557   ",59.0   ,"95,571   ",4.6   
42,Pennsylvania,2019,02,"10,270,793   ","6,442,370   ",62.7   ,"6,155,370   ",59.9   ,"287,000   ",4.5   
44,Rhode Island,2019,02,"862,850   ","552,145   ",64.0   ,"528,655   ",61.3   ,"23,490   ",4.3   
45,South Carolina,2019,02,"4,039,706   ","2,361,320   ",58.5   ,"2,278,207   ",56.4   ,"83,113   ",3.5   
46,South Dakota,2019,02,"670,183   ","458,034   ",68.3   ,"441,361   ",65.9   ,"16,673   ",3.6   
47,Tennessee,2019,02,"5,358,181   ","3,316,279   ",61.9   ,"3,202,919   ",59.8   ,"113,360   ",3.4   
48,Texas,2019,02,"21,803,188   ","14,001,465   ",64.2   ,"13,486,223   ",61.9   ,"515,242   ",3.7   
49,Utah,2019,02,"2,330,740   ","1,587,922   ",68.1   ,"1,538,249   ",66.0   ,"49,673   ",3.1   
50,Vermont,2019,02,"517,862   ","343,442   ",66.3   ,"334,083   ",64.5   ,"9,359   ",2.7   
51,Virginia,2019,02,"6,657,005   ","4,379,746   ",65.8   ,"4,242,132   ",63.7   ,"137,614   ",3.1   
53,Washington,2019,02,"5,987,357   ","3,880,267   ",64.8   ,"3,681,953   ",61.5   ,"198,314   ",5.1   
54,West Virginia,2019,02,"1,450,002   ","789,220   ",54.4   ,"742,379   ",51.2   ,"46,841   ",5.9   
55,Wisconsin,2019,02,"4,624,186   ","3,101,942   ",67.1   ,"2,983,353   ",64.5   ,"118,589   ",3.8   
56,Wyoming,2019,02,"448,979   ","288,220   ",64.2   ,"277,209   ",61.7   ,"11,011   ",3.8   
01,Alabama,2019,03,"3,856,757   ","2,246,183   ",58.2   ,"2,168,869   ",56.2   ,"77,314   ",3.4   
02,Alaska,2019,03,"545,047   ","345,061   ",63.3   ,"321,606   ",59.0   ,"23,455   ",6.8   
04,Arizona,2019,03,"5,678,398   ","3,521,017   ",62.0   ,"3,355,134   ",59.1   ,"165,883   ",4.7   
05,Arkansas,2019,03,"2,339,828   ","1,358,425   ",58.1   ,"1,311,196   ",56.0   ,"47,229   ",3.5   
06,California,2019,03,"31,069,557   ","19,393,147   ",62.4   ,"18,529,006   ",59.6   ,"864,141   ",4.5   
037,Los Angeles County,2019,03,"8,068,335   ","5,116,385   ",63.4   ,"4,886,823   ",60.6   ,"229,562   ",4.5   
08,Colorado,2019,03,"4,523,227   ","3,114,112   ",68.8   ,"3,017,097   ",66.7   ,"97,015   ",3.1   
09,Connecticut,2019,03,"2,883,101   ","1,896,122   ",65.8   ,"1,820,135   ",63.1   ,"75,987   ",4.0   
10,Delaware,2019,03,"775,892   ","486,109   ",62.7   ,"468,240   ",60.3   ,"17,869   ",3.7   
11,District of Columbia,2019,03,"576,567   ","409,447   ",71.0   ,"386,482   ",67.0   ,"22,965   ",5.6   
12,Florida,2019,03,"17,340,821   ","10,264,830   ",59.2   ,"9,934,602   ",57.3   ,"330,228   ",3.2   
13,Georgia,2019,03,"8,164,043   ","5,102,935   ",62.5   ,"4,920,071   ",60.3   ,"182,864   ",3.6   
15,Hawaii,2019,03,"1,091,819   ","665,482   ",61.0   ,"647,540   ",59.3   ,"17,942   ",2.7   
16,Idaho,2019,03,"1,357,740   ","870,361   ",64.1   ,"839,654   ",61.8   ,"30,707   ",3.5   
17,Illinois,2019,03,"10,004,942   ","6,458,721   ",64.6   ,"6,172,449   ",61.7   ,"286,272   ",4.4   
18,Indiana,2019,03,"5,234,595   ","3,391,157   ",64.8   ,"3,264,264   ",62.4   ,"126,893   ",3.7   
19,Iowa,2019,03,"2,464,753   ","1,723,627   ",69.9   ,"1,668,196   ",67.7   ,"55,431   ",3.2   
20,Kansas,2019,03,"2,226,692   ","1,476,085   ",66.3   ,"1,426,236   ",64.1   ,"49,849   ",3.4   
21,Kentucky,2019,03,"3,490,362   ","2,072,300   ",59.4   ,"1,974,952   ",56.6   ,"97,348   ",4.7   
22,Louisiana,2019,03,"3,577,727   ","2,082,795   ",58.2   ,"1,997,167   ",55.8   ,"85,628   ",4.1   
23,Maine,2019,03,"1,108,198   ","685,242   ",61.8   ,"658,765   ",59.4   ,"26,477   ",3.9   
24,Maryland,2019,03,"4,756,893   ","3,239,714   ",68.1   ,"3,118,299   ",65.6   ,"121,415   ",3.7   
25,Massachusetts,2019,03,"5,627,533   ","3,801,221   ",67.5   ,"3,676,590   ",65.3   ,"124,631   ",3.3   
26,Michigan,2019,03,"7,987,093   ","4,937,472   ",61.8   ,"4,708,511   ",59.0   ,"228,961   ",4.6   
27,Minnesota,2019,03,"4,413,378   ","3,090,439   ",70.0   ,"2,969,138   ",67.3   ,"121,301   ",3.9   
28,Mississippi,2019,03,"2,286,523   ","1,269,582   ",55.5   ,"1,204,840   ",52.7   ,"64,742   ",5.1   
29,Missouri,2019,03,"4,804,604   ","3,068,119   ",63.9   ,"2,955,210   ",61.5   ,"112,909   ",3.7   
30,Montana,2019,03,"847,743   ","527,703   ",62.2   ,"505,541   ",59.6   ,"22,162   ",4.2   
31,Nebraska,2019,03,"1,477,754   ","1,029,235   ",69.6   ,"994,458   ",67.3   ,"34,777   ",3.4   
32,Nevada,2019,03,"2,409,977   ","1,530,663   ",63.5   ,"1,468,457   ",60.9   ,"62,206   ",4.1   
33,New Hampshire,2019,03,"1,118,259   ","770,508   ",68.9   ,"747,783   ",66.9   ,"22,725   ",2.9   
34,New Jersey,2019,03,"7,067,399   ","4,450,191   ",63.0   ,"4,285,513   ",60.6   ,"164,678   ",3.7   
35,New Mexico,2019,03,"1,636,796   ","945,164   ",57.7   ,"900,003   ",55.0   ,"45,161   ",4.8   
36,New York,2019,03,"15,664,915   ","9,529,122   ",60.8   ,"9,128,552   ",58.3   ,"400,570   ",4.2   
51000,New York city,2019,03,"6,742,651   ","4,104,356   ",60.9   ,"3,929,403   ",58.3   ,"174,953   ",4.3   
37,North Carolina,2019,03,"8,211,420   ","5,072,312   ",61.8   ,"4,868,784   ",59.3   ,"203,528   ",4.0   
38,North Dakota,2019,03,"581,651   ","399,926   ",68.8   ,"387,790   ",66.7   ,"12,136   ",3.0   
39,Ohio,2019,03,"9,230,696   ","5,774,816   ",62.6   ,"5,530,030   ",59.9   ,"244,786   ",4.2   
40,Oklahoma,2019,03,"3,023,071   ","1,837,114   ",60.8   ,"1,777,744   ",58.8   ,"59,370   ",3.2   
41,Oregon,2019,03,"3,397,008   ","2,096,772   ",61.7   ,"2,002,317   ",58.9   ,"94,455   ",4.5   
42,Pennsylvania,2019,03,"10,270,886   ","6,431,249   ",62.6   ,"6,156,234   ",59.9   ,"275,015   ",4.3   
44,Rhode Island,2019,03,"862,992   ","549,669   ",63.7   ,"528,179   ",61.2   ,"21,490   ",3.9   
45,South Carolina,2019,03,"4,044,297   ","2,370,345   ",58.6   ,"2,290,614   ",56.6   ,"79,731   ",3.4   
46,South Dakota,2019,03,"670,566   ","459,822   ",68.6   ,"443,259   ",66.1   ,"16,563   ",3.6   
47,Tennessee,2019,03,"5,362,273   ","3,330,420   ",62.1   ,"3,214,244   ",59.9   ,"116,176   ",3.5   
48,Texas,2019,03,"21,829,685   ","13,976,212   ",64.0   ,"13,486,329   ",61.8   ,"489,883   ",3.5   
49,Utah,2019,03,"2,334,974   ","1,590,434   ",68.1   ,"1,542,143   ",66.0   ,"48,291   ",3.0   
50,Vermont,2019,03,"517,911   ","343,679   ",66.4   ,"334,473   ",64.6   ,"9,206   ",2.7   
51,Virginia,2019,03,"6,659,528   ","4,392,682   ",66.0   ,"4,261,323   ",64.0   ,"131,359   ",3.0   
53,Washington,2019,03,"5,993,881   ","3,889,343   ",64.9   ,"3,702,103   ",61.8   ,"187,240   ",4.8   
54,West Virginia,2019,03,"1,449,239   ","784,130   ",54.1   ,"743,006   ",51.3   ,"41,124   ",5.2   
55,Wisconsin,2019,03,"4,625,635   ","3,096,679   ",66.9   ,"2,979,102   ",64.4   ,"117,577   ",3.8   
56,Wyoming,2019,03,"449,146   ","289,806   ",64.5   ,"278,595   ",62.0   ,"11,211   ",3.9   
01,Alabama,2019,04,"3,857,804   ","2,235,992   ",58.0   ,"2,177,000   ",56.4   ,"58,992   ",2.6   
02,Alaska,2019,04,"544,900   ","343,620   ",63.1   ,"322,011   ",59.1   ,"21,609   ",6.3   
04,Arizona,2019,04,"5,687,560   ","3,504,642   ",61.6   ,"3,347,524   ",58.9   ,"157,118   ",4.5   
05,Arkansas,2019,04,"2,340,460   ","1,359,511   ",58.1   ,"1,318,262   ",56.3   ,"41,249   ",3.0   
06,California,2019,04,"31,077,393   ","19,238,934   ",61.9   ,"18,505,153   ",59.5   ,"733,781   ",3.8   
037,Los Angeles County,2019,04,"8,067,818   ","5,077,081   ",62.9   ,"4,871,199   ",60.4   ,"205,882   ",4.1   
08,Colorado,2019,04,"4,529,003   ","3,109,558   ",68.7   ,"3,023,883   ",66.8   ,"85,675   ",2.8   
09,Connecticut,2019,04,"2,882,912   ","1,886,447   ",65.4   ,"1,823,810   ",63.3   ,"62,637   ",3.3   
10,Delaware,2019,04,"776,542   ","486,111   ",62.6   ,"469,229   ",60.4   ,"16,882   ",3.5   
11,District of Columbia,2019,04,"576,825   ","409,186   ",70.9   ,"388,445   ",67.3   ,"20,741   ",5.1   
12,Florida,2019,04,"17,357,247   ","10,229,389   ",58.9   ,"9,931,333   ",57.2   ,"298,056   ",2.9   
13,Georgia,2019,04,"8,172,263   ","5,064,999   ",62.0   ,"4,906,480   ",60.0   ,"158,519   ",3.1   
15,Hawaii,2019,04,"1,091,574   ","663,211   ",60.8   ,"645,986   ",59.2   ,"17,225   ",2.6   
16,Idaho,2019,04,"1,360,426   ","872,118   ",64.1   ,"846,220   ",62.2   ,"25,898   ",3.0   
17,Illinois,2019,04,"10,002,670   ","6,413,186   ",64.1   ,"6,179,181   ",61.8   ,"234,005   ",3.6   
18,Indiana,2019,04,"5,237,334   ","3,373,458   ",64.4   ,"3,277,046   ",62.6   ,"96,412   ",2.9   
19,Iowa,2019,04,"2,465,316   ","1,724,077   ",69.9   ,"1,681,317   ",68.2   ,"42,760   ",2.5   
20,Kansas,2019,04,"2,227,109   ","1,473,233   ",66.2   ,"1,432,013   ",64.3   ,"41,220   ",2.8   
21,Kentucky,2019,04,"3,490,946   ","2,063,511   ",59.1   ,"1,982,902   ",56.8   ,"80,609   ",3.9   
22,Louisiana,2019,04,"3,577,148   ","2,082,577   ",58.2   ,"2,004,008   ",56.0   ,"78,569   ",3.8   
23,Maine,2019,04,"1,108,643   ","685,039   ",61.8   ,"662,063   ",59.7   ,"22,976   ",3.4   
24,Maryland,2019,04,"4,757,567   ","3,226,095   ",67.8   ,"3,122,286   ",65.6   ,"103,809   ",3.2   
25,Massachusetts,2019,04,"5,628,839   ","3,784,300   ",67.2   ,"3,680,628   ",65.4   ,"103,672   ",2.7   
26,Michigan,2019,04,"7,987,844   ","4,884,834   ",61.2   ,"4,705,496   ",58.9   ,"179,338   ",3.7   
27,Minnesota,2019,04,"4,415,814   ","3,085,711   ",69.9   ,"2,990,812   ",67.7   ,"94,899   ",3.1   
28,Mississippi,2019,04,"2,286,495   ","1,267,432   ",55.4   ,"1,207,247   ",52.8   ,"60,185   ",4.7   
29,Missouri,2019,04,"4,805,940   ","3,060,323   ",63.7   ,"2,977,656   ",62.0   ,"82,667   ",2.7   
30,Montana,2019,04,"848,334   ","528,624   ",62.3   ,"510,921   ",60.2   ,"17,703   ",3.3   
31,Nebraska,2019,04,"1,478,435   ","1,031,872   ",69.8   ,"1,001,475   ",67.7   ,"30,397   ",2.9   
32,Nevada,2019,04,"2,413,860   ","1,531,684   ",63.5   ,"1,471,710   ",61.0   ,"59,974   ",3.9   
33,New Hampshire,2019,04,"1,118,897   ","765,976   ",68.5   ,"746,733   ",66.7   ,"19,243   ",2.5   
34,New Jersey,2019,04,"7,067,508   ","4,422,942   ",62.6   ,"4,298,138   ",60.8   ,"124,804   ",2.8   
35,New Mexico,2019,04,"1,637,470   ","944,960   ",57.7   ,"903,001   ",55.1   ,"41,959   ",4.4   
36,New York,2019,04,"15,660,630   ","9,449,425   ",60.3   ,"9,107,179   ",58.2   ,"342,246   ",3.6   
51000,New York city,2019,04,"6,739,840   ","4,062,716   ",60.3   ,"3,911,976   ",58.0   ,"150,740   ",3.7   
37,North Carolina,2019,04,"8,219,519   ","5,050,492   ",61.4   ,"4,871,580   ",59.3   ,"178,912   ",3.5   
38,North Dakota,2019,04,"581,777   ","401,447   ",69.0   ,"391,484   ",67.3   ,"9,963   ",2.5   
39,Ohio,2019,04,"9,231,897   ","5,752,958   ",62.3   ,"5,550,613   ",60.1   ,"202,345   ",3.5   
40,Oklahoma,2019,04,"3,024,440   ","1,828,940   ",60.5   ,"1,778,121   ",58.8   ,"50,819   ",2.8   
41,Oregon,2019,04,"3,399,852   ","2,092,686   ",61.6   ,"2,012,456   ",59.2   ,"80,230   ",3.8   
42,Pennsylvania,2019,04,"10,271,135   ","6,400,636   ",62.3   ,"6,173,767   ",60.1   ,"226,869   ",3.5   
44,Rhode Island,2019,04,"863,105   ","548,414   ",63.5   ,"530,784   ",61.5   ,"17,630   ",3.2   
45,South Carolina,2019,04,"4,049,013   ","2,363,633   ",58.4   ,"2,303,251   ",56.9   ,"60,382   ",2.6   
46,South Dakota,2019,04,"670,968   ","460,099   ",68.6   ,"444,828   ",66.3   ,"15,271   ",3.3   
47,Tennessee,2019,04,"5,366,514   ","3,323,559   ",61.9   ,"3,226,672   ",60.1   ,"96,887   ",2.9   
48,Texas,2019,04,"21,857,271   ","13,922,611   ",63.7   ,"13,504,971   ",61.8   ,"417,640   ",3.0   
49,Utah,2019,04,"2,339,307   ","1,590,603   ",68.0   ,"1,548,501   ",66.2   ,"42,102   ",2.6   
50,Vermont,2019,04,"517,959   ","340,621   ",65.8   ,"331,972   ",64.1   ,"8,649   ",2.5   
51,Virginia,2019,04,"6,662,220   ","4,380,461   ",65.8   ,"4,273,985   ",64.2   ,"106,476   ",2.4   
53,Washington,2019,04,"6,000,636   ","3,875,503   ",64.6   ,"3,715,171   ",61.9   ,"160,332   ",4.1   
54,West Virginia,2019,04,"1,448,475   ","789,799   ",54.5   ,"754,156   ",52.1   ,"35,643   ",4.5   
55,Wisconsin,2019,04,"4,627,149   ","3,082,421   ",66.6   ,"2,984,790   ",64.5   ,"97,631   ",3.2   
56,Wyoming,2019,04,"449,277   ","288,723   ",64.3   ,"278,743   ",62.0   ,"9,980   ",3.5   
01,Alabama,2019,05,"3,859,079   ","2,232,314   ",57.8   ,"2,176,975   ",56.4   ,"55,339   ",2.5   
02,Alaska,2019,05,"544,834   ","348,619   ",64.0   ,"327,590   ",60.1   ,"21,029   ",6.0   
04,Arizona,2019,05,"5,696,993   ","3,514,657   ",61.7   ,"3,353,242   ",58.9   ,"161,415   ",4.6   
05,Arkansas,2019,05,"2,341,334   ","1,363,674   ",58.2   ,"1,317,972   ",56.3   ,"45,702   ",3.4   
06,California,2019,05,"31,085,980   ","19,261,786   ",62.0   ,"18,566,838   ",59.7   ,"694,948   ",3.6   
037,Los Angeles County,2019,05,"8,066,983   ","5,074,586   ",62.9   ,"4,866,672   ",60.3   ,"207,914   ",4.1   
08,Colorado,2019,05,"4,535,077   ","3,119,482   ",68.8   ,"3,038,823   ",67.0   ,"80,659   ",2.6   
09,Connecticut,2019,05,"2,882,894   ","1,905,616   ",66.1   ,"1,837,711   ",63.7   ,"67,905   ",3.6   
10,Delaware,2019,05,"777,209   ","484,877   ",62.4   ,"468,619   ",60.3   ,"16,258   ",3.4   
11,District of Columbia,2019,05,"577,036   ","408,260   ",70.8   ,"386,959   ",67.1   ,"21,301   ",5.2   
12,Florida,2019,05,"17,374,639   ","10,297,648   ",59.3   ,"9,987,037   ",57.5   ,"310,611   ",3.0   
13,Georgia,2019,05,"8,180,848   ","5,085,861   ",62.2   ,"4,917,789   ",60.1   ,"168,072   ",3.3   
15,Hawaii,2019,05,"1,091,385   ","660,719   ",60.5   ,"643,644   ",59.0   ,"17,075   ",2.6   
16,Idaho,2019,05,"1,363,215   ","879,900   ",64.5   ,"857,167   ",62.9   ,"22,733   ",2.6   
17,Illinois,2019,05,"10,001,000   ","6,416,363   ",64.2   ,"6,193,870   ",61.9   ,"222,493   ",3.5   
18,Indiana,2019,05,"5,240,504   ","3,382,235   ",64.5   ,"3,282,400   ",62.6   ,"99,835   ",3.0   
19,Iowa,2019,05,"2,466,090   ","1,726,212   ",70.0   ,"1,685,162   ",68.3   ,"41,050   ",2.4   
20,Kansas,2019,05,"2,227,735   ","1,475,384   ",66.2   ,"1,431,331   ",64.3   ,"44,053   ",3.0   
21,Kentucky,2019,05,"3,491,824   ","2,074,273   ",59.4   ,"1,987,994   ",56.9   ,"86,279   ",4.2   
22,Louisiana,2019,05,"3,576,770   ","2,085,409   ",58.3   ,"1,995,640   ",55.8   ,"89,769   ",4.3   
23,Maine,2019,05,"1,109,162   ","688,088   ",62.0   ,"667,444   ",60.2   ,"20,644   ",3.0   
24,Maryland,2019,05,"4,758,492   ","3,244,597   ",68.2   ,"3,133,543   ",65.9   ,"111,054   ",3.4   
25,Massachusetts,2019,05,"5,630,534   ","3,790,731   ",67.3   ,"3,681,557   ",65.4   ,"109,174   ",2.9   
26,Michigan,2019,05,"7,989,217   ","4,923,525   ",61.6   ,"4,738,921   ",59.3   ,"184,604   ",3.7   
27,Minnesota,2019,05,"4,418,672   ","3,094,150   ",70.0   ,"3,011,036   ",68.1   ,"83,114   ",2.7   
28,Mississippi,2019,05,"2,286,618   ","1,277,185   ",55.9   ,"1,209,425   ",52.9   ,"67,760   ",5.3   
29,Missouri,2019,05,"4,807,670   ","3,072,393   ",63.9   ,"2,980,633   ",62.0   ,"91,760   ",3.0   
30,Montana,2019,05,"849,009   ","532,019   ",62.7   ,"516,822   ",60.9   ,"15,197   ",2.9   
31,Nebraska,2019,05,"1,479,246   ","1,037,150   ",70.1   ,"1,006,365   ",68.0   ,"30,785   ",3.0   
32,Nevada,2019,05,"2,417,827   ","1,538,540   ",63.6   ,"1,479,477   ",61.2   ,"59,063   ",3.8   
33,New Hampshire,2019,05,"1,119,657   ","768,801   ",68.7   ,"750,286   ",67.0   ,"18,515   ",2.4   
34,New Jersey,2019,05,"7,068,078   ","4,443,339   ",62.9   ,"4,310,300   ",61.0   ,"133,039   ",3.0   
35,New Mexico,2019,05,"1,638,189   ","944,675   ",57.7   ,"902,515   ",55.1   ,"42,160   ",4.5   
36,New York,2019,05,"15,657,036   ","9,457,173   ",60.4   ,"9,112,109   ",58.2   ,"345,064   ",3.6   
51000,New York city,2019,05,"6,736,740   ","4,052,502   ",60.2   ,"3,897,534   ",57.9   ,"154,968   ",3.8   
37,North Carolina,2019,05,"8,228,134   ","5,081,718   ",61.8   ,"4,885,278   ",59.4   ,"196,440   ",3.9   
38,North Dakota,2019,05,"581,960   ","404,896   ",69.6   ,"396,593   ",68.1   ,"8,303   ",2.1   
39,Ohio,2019,05,"9,233,806   ","5,781,125   ",62.6   ,"5,567,615   ",60.3   ,"213,510   ",3.7   
40,Oklahoma,2019,05,"3,026,033   ","1,836,265   ",60.7   ,"1,777,734   ",58.7   ,"58,531   ",3.2   
41,Oregon,2019,05,"3,403,020   ","2,092,575   ",61.5   ,"2,020,585   ",59.4   ,"71,990   ",3.4   
42,Pennsylvania,2019,05,"10,272,192   ","6,447,401   ",62.8   ,"6,188,774   ",60.2   ,"258,627   ",4.0   
44,Rhode Island,2019,05,"863,309   ","550,312   ",63.7   ,"532,162   ",61.6   ,"18,150   ",3.3   
45,South Carolina,2019,05,"4,053,931   ","2,377,726   ",58.7   ,"2,312,820   ",57.1   ,"64,906   ",2.7   
46,South Dakota,2019,05,"671,439   ","462,992   ",69.0   ,"448,795   ",66.8   ,"14,197   ",3.1   
47,Tennessee,2019,05,"5,371,124   ","3,336,509   ",62.1   ,"3,232,379   ",60.2   ,"104,130   ",3.1   
48,Texas,2019,05,"21,885,569   ","13,926,760   ",63.6   ,"13,491,168   ",61.6   ,"435,592   ",3.1   
49,Utah,2019,05,"2,343,832   ","1,599,711   ",68.3   ,"1,558,514   ",66.5   ,"41,197   ",2.6   
50,Vermont,2019,05,"518,060   ","341,657   ",65.9   ,"334,164   ",64.5   ,"7,493   ",2.2   
51,Virginia,2019,05,"6,665,294   ","4,401,947   ",66.0   ,"4,283,709   ",64.3   ,"118,238   ",2.7   
53,Washington,2019,05,"6,007,793   ","3,888,371   ",64.7   ,"3,729,386   ",62.1   ,"158,985   ",4.1   
54,West Virginia,2019,05,"1,447,887   ","794,398   ",54.9   ,"759,025   ",52.4   ,"35,373   ",4.5   
55,Wisconsin,2019,05,"4,629,101   ","3,085,969   ",66.7   ,"2,991,141   ",64.6   ,"94,828   ",3.1   
56,Wyoming,2019,05,"449,435   ","290,120   ",64.6   ,"280,504   ",62.4   ,"9,616   ",3.3   
01,Alabama,2019,06,"3,860,481   ","2,246,030   ",58.2   ,"2,172,460   ",56.3   ,"73,570   ",3.3   
02,Alaska,2019,06,"544,756   ","355,191   ",65.2   ,"332,930   ",61.1   ,"22,261   ",6.3   
04,Arizona,2019,06,"5,706,551   ","3,542,293   ",62.1   ,"3,363,543   ",58.9   ,"178,750   ",5.0   
05,Arkansas,2019,06,"2,342,230   ","1,376,830   ",58.8   ,"1,324,372   ",56.5   ,"52,458   ",3.8   
06,California,2019,06,"31,095,447   ","19,325,538   ",62.1   ,"18,530,701   ",59.6   ,"794,837   ",4.1   
037,Los Angeles County,2019,06,"8,066,217   ","5,079,145   ",63.0   ,"4,851,414   ",60.1   ,"227,731   ",4.5   
08,Colorado,2019,06,"4,541,328   ","3,162,311   ",69.6   ,"3,069,803   ",67.6   ,"92,508   ",2.9   
09,Connecticut,2019,06,"2,883,006   ","1,925,633   ",66.8   ,"1,851,441   ",64.2   ,"74,192   ",3.9   
10,Delaware,2019,06,"777,925   ","490,751   ",63.1   ,"470,852   ",60.5   ,"19,899   ",4.1   
